Unique ID,Price,date,Postcode,Property type,old/new,Duration,PAON,SAON,Street,Locality,Town,District,County,Record Status
{36904312-8479-4399-8727-F74C5079B68E},1000000,14/09/2012 00:00,BA1 5TP,D,N,F,STAMFORD HOUSE,,CHARLCOMBE LANE,LANSDOWN,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{971779B6-21C1-4529-8CAA-CB5522796501},275000,31/08/2012 00:00,BA1 6AJ,T,N,L,SUTCLIFFE HOUSE,9,LONDON ROAD,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{2DAD70CB-5197-4585-A0A3-D3F9DA840F8B},250000,11/09/2012 00:00,BA1 6AP,F,N,L,15,BASEMENT FLAT,KENSINGTON PLACE,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{8ACCAB64-4C2B-4500-8570-150CB18C9A63},715000,28/09/2012 00:00,BA1 6AX,F,N,L,13,FLAT F,GROSVENOR PLACE,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{908FF25B-F623-4608-9F5B-18B33901BFFD},270000,06/09/2012 00:00,BA1 6EF,T,N,F,4,,ARUNDEL ROAD,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,D
{347D07A4-20F0-4BF9-BE54-30BA843F1178},250000,21/09/2012 00:00,BA1 6ET,T,N,F,12,,TYNING TERRACE,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{C194C4CA-6646-4B23-B712-1878025DFE9E},281000,05/10/2012 00:00,BA1 6SG,T,N,F,4,,DAFFORDS BUILDINGS,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{F7E7A00B-9117-4C1F-8C2C-75A599FDEFD7},232000,14/09/2012 00:00,BA1 6SW,T,N,F,22,,DAFFORD STREET,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{116C7C63-5495-466B-93A7-20C9C24C1CB1},1000000,21/09/2012 00:00,BA1 7AF,D,N,F,3,,DAMSON ORCHARD,BATHEASTON,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{39880592-D75F-4FE1-92A2-1E1A70CB6C99},335000,16/08/2012 00:00,BA1 7DH,T,N,F,50,,EVELEIGH AVENUE,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{D5DC1FDE-00ED-43D0-B81E-098A085BB4D8},290000,14/09/2012 00:00,BA1 7HY,F,N,L,LAMBRIDGE HOUSE,FLAT 4,LONDON ROAD WEST,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{7D922995-6264-441F-B0ED-251B449BEB14},1650000,07/09/2012 00:00,BA1 7NE,D,N,F,LITTLE COURT,,BANNERDOWN ROAD,BATHEASTON,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{D809B73F-A540-470F-82F5-B42F08A1846F},165000,20/09/2012 00:00,BA1 7NX,T,N,F,78,,ELMHURST ESTATE,BATHEASTON,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{A1FA285D-C9F7-40F5-87E1-1A63E3344360},115000,25/09/2012 00:00,BA1 7QZ,F,N,L,248,GROUND FLOOR FLAT,HIGH STREET,BATHEASTON,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{2867EC11-561D-4E53-BF78-9DA6B41A2A93},435000,26/07/2012 00:00,BA1 7RB,F,N,L,AVONDALE,APARTMENT 7,LONDON ROAD EAST,BATHEASTON,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{5AC30C47-9220-4BC8-A090-D1C1002414EB},435000,26/07/2012 00:00,BA1 7RB,F,N,L,AVONDALE,APARTMENT 7,LONDON ROAD EAST,BATHEASTON,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,D
{5D604B4F-5031-443F-A739-E7E4874AD0F5},290000,08/10/2012 00:00,BA1 7RB,F,N,L,AVONDALE,APARTMENT 5,LONDON ROAD EAST,BATHEASTON,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{6C600491-7A66-46AA-A073-C42F58C7B72A},320000,21/09/2012 00:00,BA1 7UD,D,N,F,60,,DOVERS PARK,BATHFORD,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{5502D110-E6E9-41D9-B8A0-C45C8A96ECEE},765000,19/10/2012 00:00,BA1 8EG,D,N,F,WOODSOME,,BANNERDOWN ROAD,BATHEASTON,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{63C1982E-0E41-49F0-B726-A631EA375709},335000,07/09/2012 00:00,BA2 0AL,D,N,F,STREAMSIDE,,THE STREET,FARMBOROUGH,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{9097B804-C4C2-4932-A41F-E7E6AB233955},262500,28/08/2012 00:00,BA2 0AS,D,N,F,2,,MANOR GARDENS,FARMBOROUGH,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{A923A35F-26E0-48C6-983D-D8D33E2AE70B},235000,05/10/2012 00:00,BA2 0HD,S,N,F,21,,SOMERSET FOLLY,TIMSBURY,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{702C7C3A-96F8-4D57-A54B-6BB84833BE34},145000,21/08/2012 00:00,BA2 0HP,T,N,F,68,,GREENVALE DRIVE,TIMSBURY,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{50E0ECA4-6788-44E9-9BBD-5CDAA9FF8F47},225000,05/10/2012 00:00,BA2 0HW,S,N,F,3,,GREENVALE DRIVE,TIMSBURY,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{EF81B62F-0501-4C40-99B1-8455200E0DE6},210000,07/09/2012 00:00,BA2 0LR,S,N,F,29,,BLOOMFIELD PARK ROAD,TIMSBURY,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{DED2A1EF-CE0A-4709-89BF-828A87B01CAE},190000,05/10/2012 00:00,BA2 0LZ,T,N,F,4,,SOUTH VIEW,TIMSBURY,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{401491A3-5AB7-4ACE-A4C1-BB20C3D58AAA},200000,15/10/2012 00:00,BA2 0NN,D,N,F,7,,UPPER FURLONG,TIMSBURY,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{532D6AA2-1AA0-4C66-A3F3-40592CA651BF},180000,07/09/2012 00:00,BA2 0NR,T,N,F,100,,GREENVALE DRIVE,TIMSBURY,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{9033780D-035C-4DA3-8BBA-116CA8808B39},165000,02/02/2004 00:00,BA2 0NR,S,Y,F,100,,GREENVALE DRIVE,TIMSBURY,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,C
{EFE02051-156F-4179-A9C0-D0ED695864B9},160000,03/02/2006 00:00,BA2 0NR,S,N,F,100,,GREENVALE DRIVE,TIMSBURY,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,C
{4BCB390D-CFF1-4BE6-B92B-5CCED1DFE149},250000,28/09/2012 00:00,BA2 1AG,T,N,F,54,,CLAUDE AVENUE,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{92C9C5AA-39A5-4FCB-A581-692B154B63BB},250000,05/10/2012 00:00,BA2 1AJ,T,N,F,49,,IVY AVENUE,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{B49F4D5C-4388-49D2-A0E0-60D4C804F13E},157000,14/09/2012 00:00,BA2 1DR,S,N,F,32,,FREEVIEW ROAD,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{5E1EF3FA-9C05-4E08-9798-39A3BB8B6614},390000,05/10/2012 00:00,BA2 1LD,D,N,F,4,,MOUNT ROAD,SOUTHDOWN,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{AAA1FBB5-5710-4BEA-BFF6-854A8AB3ED9C},258000,27/09/2012 00:00,BA2 1LL,S,N,F,103,,MOUNT ROAD,SOUTHDOWN,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{3D6180BB-34BB-4A7F-8CC2-68D9798D9BF0},138500,13/09/2012 00:00,BA2 1LT,S,N,F,83,,LANGDON ROAD,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{F40BB7DD-278D-4199-B283-054C8DDAB6D6},153000,14/09/2012 00:00,BA2 1PZ,S,N,F,35,,ST MICHAELS ROAD,WHITEWAY,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{ADB8D7C6-857D-40A7-922B-61DF0083A739},270000,16/10/2012 00:00,BA2 2AQ,S,N,F,23,,BURNT HOUSE ROAD,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{F8570302-84C2-45D2-B598-6E5344511742},980000,09/07/2012 00:00,BA2 2AS,D,N,F,124,,BLOOMFIELD ROAD,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{7796E73B-83D1-4C9B-8D38-CCC1A976CBA4},550000,14/09/2012 00:00,BA2 2EH,D,N,F,77,,ENGLISHCOMBE LANE,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{2DA2A53F-B3F1-476C-832A-ABBA8194EAAD},225000,08/10/2012 00:00,BA2 2HD,S,N,F,34,,THE OVAL,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{F908C0F9-6328-4499-A55D-D238AAC738A2},173000,07/09/2012 00:00,BA2 2JA,T,N,F,74,,POPLAR CLOSE,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{033569DB-FCB0-4447-A28A-80C0AD0F9916},258500,12/10/2012 00:00,BA2 2PA,T,N,F,318,,BLOOMFIELD ROAD,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{037C3D55-5D25-47DB-933A-EA036023383D},165000,03/08/2012 00:00,BA2 2TS,F,N,L,43,,ORCHID DRIVE,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,D
{00457EA2-92DE-4F0D-B117-7F7E6943CBEF},235000,05/09/2012 00:00,BA2 2UR,T,N,F,4,,STANWAY CLOSE,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{93782495-3344-4BED-ADA2-BAF67DAC0779},472000,05/09/2012 00:00,BA2 3FF,T,Y,F,9,,STOTHERT AVENUE,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{FC4A8668-9220-45DF-86D5-AE3E6FC806EB},165000,04/09/2012 00:00,BA2 3FJ,F,Y,L,1 PALLADIAN,,VICTORIA BRIDGE ROAD,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{8489C5C8-23D9-4CD1-8145-5F6C1FC61C87},130000,05/10/2012 00:00,BA2 3FJ,F,Y,L,3 PALLADIAN,,VICTORIA BRIDGE ROAD,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{FFB21F92-5911-4CEA-AD20-E00E68542D8D},249950,28/08/2012 00:00,BA2 3FJ,F,Y,L,5 PALLADIAN,,VICTORIA BRIDGE ROAD,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{1B69FE1F-DBED-4BBD-B495-093263BE5E9D},173000,04/09/2012 00:00,BA2 3FJ,F,Y,L,6 PALLADIAN,,VICTORIA BRIDGE ROAD,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{A745C93F-70C2-4233-8A84-49DEECD481FB},169500,21/08/2012 00:00,BA2 3FJ,F,Y,L,7 PALLADIAN,,VICTORIA BRIDGE ROAD,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{7FAB1527-19E7-4FB1-B7C3-46891AE322BB},171000,24/08/2012 00:00,BA2 3FJ,F,Y,L,8 PALLADIAN,,VICTORIA BRIDGE ROAD,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{43C19D93-0CFF-4FB8-9092-2B9B40B0C850},170000,04/09/2012 00:00,BA2 3FJ,F,Y,L,9 PALLADIAN,,VICTORIA BRIDGE ROAD,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{581335F3-23B9-4753-ABBC-6E653ED5F1F3},173500,31/08/2012 00:00,BA2 3FJ,F,Y,L,11 PALLADIAN,,VICTORIA BRIDGE ROAD,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{3E49C6DB-5426-4689-B26D-26AC31EE6328},250000,14/09/2012 00:00,BA2 3FJ,F,Y,L,12 PALLADIAN,,VICTORIA BRIDGE ROAD,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{C409963F-5A14-44FB-87A2-CD248A0D6CF5},180000,04/09/2012 00:00,BA2 3FJ,F,Y,L,13 PALLADIAN,,VICTORIA BRIDGE ROAD,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,C
{201996A0-CD5F-4CBD-8058-469C0E8977AB},275000,07/09/2012 00:00,BA2 3FJ,F,Y,L,14 PALLADIAN,,VICTORIA BRIDGE ROAD,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{CAD504A9-6329-42F4-8449-55208AF956CB},250000,10/09/2012 00:00,BA2 3FJ,F,Y,L,15 PALLADIAN,,VICTORIA BRIDGE ROAD,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{32CFFC95-BDAC-460E-8E3F-F98F2B940E3A},275000,26/09/2012 00:00,BA2 3FJ,F,Y,L,18 PALLADIAN,,VICTORIA BRIDGE ROAD,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{E8C40148-B07C-46FC-9B06-01580BF2E642},172000,12/09/2012 00:00,BA2 3FJ,F,Y,L,19 PALLADIAN,,VICTORIA BRIDGE ROAD,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{7EE0962D-92A7-439E-9346-BD18218301BD},249999,11/09/2012 00:00,BA2 3FJ,F,Y,L,20 PALLADIAN,,VICTORIA BRIDGE ROAD,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{66AD9859-7357-4AD2-89F0-D5D970D93D9D},280000,12/09/2012 00:00,BA2 3FJ,F,Y,L,21 PALLADIAN,,VICTORIA BRIDGE ROAD,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{60D988D7-7900-4566-93BD-3AB672813CF8},238000,21/09/2012 00:00,BA2 3FJ,F,Y,L,27 PALLADIAN,,VICTORIA BRIDGE ROAD,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{287EF6C0-FF82-4475-9FAF-D2E7CD8128D1},172000,27/09/2012 00:00,BA2 3FJ,F,Y,L,28 PALLADIAN,,VICTORIA BRIDGE ROAD,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{860D6ABA-DB80-4AF4-99DA-E5BBD4DB3889},156500,28/09/2012 00:00,BA2 3HS,F,N,L,108B,,LOWER OLDFIELD PARK,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{CCD73C8E-E392-4F49-A129-21E017E77D68},360000,04/10/2012 00:00,BA2 3NW,T,N,F,40,,FIRST AVENUE,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{38EFE6F5-8C22-4EA2-8366-32C525D4E064},219950,04/10/2012 00:00,BA2 3PU,T,N,F,24,,MAYBRICK ROAD,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{4EFB912A-D0A3-4FA4-A222-2BC9DE64449A},256000,19/10/2012 00:00,BA2 3RS,T,N,F,48,,BROOK ROAD,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{043C7688-546E-4AD0-8F14-217E8F36C761},330000,21/10/2002 00:00,BA2 4DD,S,N,F,7,UPPER MAISONETTE,NORTH PARADE,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,C
{C8D3CD95-4402-4A02-985C-4E52123A883C},405000,27/07/2012 00:00,BA2 4DF,F,N,L,THE EMPIRE,2,GRAND PARADE,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,D
{C60DA2E6-A53E-4F44-9FCD-2E7EDD2E4FEF},315000,17/03/1999 00:00,BA2 4DL,F,N,L,68,GARDEN FLAT,GREAT PULTENEY STREET,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{EB2A9BBE-3FFE-4A7B-A469-B8D07EAF3150},720000,29/06/2011 00:00,BA2 4DL,F,N,L,68,GARDEN FLAT,GREAT PULTENEY STREET,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{B726EC8A-0460-4162-BC54-A444951AE359},145000,27/03/2012 00:00,BA2 4LD,F,N,L,11,SECOND FLOOR FLAT,CLAVERTON BUILDINGS,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{E7D0AD8C-3873-44BB-80B1-770F826CFCAC},425000,05/09/2012 00:00,BA2 4RB,T,N,F,10,,KIPLING AVENUE,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{3AE3764B-5DC8-46E1-BB5E-B51F49450987},300000,08/08/2012 00:00,BA2 4SE,D,N,F,122,,WELLSWAY,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,D
{0084DFC4-F1A4-4B2B-A836-A7E34420AFE2},310000,08/10/2012 00:00,BA2 4SE,S,N,F,156,,WELLSWAY,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{52D121F3-6780-4823-BC6B-018DDE48FDD9},328000,24/09/2012 00:00,BA2 4SE,T,N,F,172A,,WELLSWAY,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,D
{4D876BCD-0063-4CC0-BCEB-1D7FA8DB60F5},200000,04/09/2012 00:00,BA2 4SY,F,N,L,GREENWAY COURT,3,CHAUCER ROAD,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{75F04697-AC74-4B3D-B870-0424FEBB1649},240000,12/10/2012 00:00,BA2 5DF,S,N,F,31,,NORTH ROAD,COMBE DOWN,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{F038EA7E-E669-42AF-A808-EB3FC33DD7BE},211500,28/09/2012 00:00,BA2 5DF,S,N,F,33,,NORTH ROAD,COMBE DOWN,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{E1EEFF76-FD48-4689-B24B-5A50A125B68C},235000,11/09/2012 00:00,BA2 5HD,T,N,F,2,,OXFORD PLACE,COMBE DOWN,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{B3C3CEEB-191E-463F-8F49-760CEF86DA3B},337500,26/09/2012 00:00,BA2 5LS,S,N,F,89,,ENTRY HILL,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{FE7EF831-B94B-4A80-B585-8BD13BF7A8E7},465000,08/10/2012 00:00,BA2 5NF,D,N,F,1,,IVY BANK PARK,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{01821CC3-FCF2-4F7A-8B91-4AD0B81BFCCA},153000,19/10/2012 00:00,BA2 5PW,S,N,F,13,,AXBRIDGE ROAD,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{0EC510C1-FF16-48C8-BBCF-B32EEBE08415},395000,21/09/2012 00:00,BA2 5QN,S,Y,F,HOMEACRES,,FOX HILL,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{1B8B1A60-4B88-4385-8C59-F62D746A2549},167500,05/10/2012 00:00,BA2 5RS,F,N,L,THE HEXAGON,FLAT 9,KEMPTHORNE LANE,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{E2633969-2369-48B8-8735-BB2DC34BDDC2},231000,14/09/2012 00:00,BA2 5SL,D,N,F,16,,SOUTHSTOKE ROAD,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{1649500B-C828-4B85-BC21-AB72A540ACBA},822600,21/09/2012 00:00,BA2 6BE,T,N,F,3,,CAMBRIDGE TERRACE,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,D
{2BA55278-D452-45FA-86DB-1BB30E0CAA54},232200,05/10/2012 00:00,BA2 6LP,F,N,L,26,FLAT 5,HENRIETTA STREET,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{89B42F86-1648-4212-9164-DFBFC4C1B7D6},225000,05/10/2012 00:00,BA2 6PT,F,N,L,BROMPTON HOUSE,FLAT 5,ST JOHNS ROAD,BATHWICK,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{F432DF55-73B3-4725-9DA4-438D4049D58A},225000,16/10/2012 00:00,BA2 6RF,F,N,L,8,,BECKFORD COURT,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{3250FC88-3081-47DF-A6B5-F958E7C0B73C},460000,05/10/2012 00:00,BA2 7AT,D,N,F,37,,WOODLAND GROVE,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{B2A9301E-AE89-49B2-A3D3-D02F274EAD07},130000,30/03/1998 00:00,BA2 8BJ,D,N,F,THE HERMITAGE,,,DUNKERTON,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,C
{D28F8AFD-DEB2-453F-969A-55D5A95C7B50},200000,22/03/1999 00:00,BA2 8BJ,D,N,F,THE HERMITAGE,,,DUNKERTON,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,C
{CB4D88FE-6A94-4811-B292-50C728D1044B},283000,06/06/2003 00:00,BA2 8DY,D,N,F,CORNICHE,,HUDDOX HILL,PEASEDOWN ST JOHN,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,C
{F6458CD1-3077-40AB-9C34-4162FD9D9869},331000,28/07/2005 00:00,BA2 8DY,D,N,F,CORNICHE,,HUDDOX HILL,PEASEDOWN ST JOHN,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,C
{2B48D7E8-52AE-4D15-8E8E-EAE36FD90DBC},335000,21/09/2012 00:00,BA2 8JS,D,Y,F,28,,WELLOW LANE,PEASEDOWN ST JOHN,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{8B5918E0-7BBD-495B-80AF-96D89032212E},200000,14/09/2012 00:00,BA2 8SB,D,N,F,30,,WELLOW MEAD,PEASEDOWN ST JOHN,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{DF667398-F8D2-4790-B073-973BB261DD0C},205000,06/09/2012 00:00,BA2 8TP,D,N,F,77,,FAULKLAND VIEW,PEASEDOWN ST JOHN,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,D
{6EFCA7A0-4D7D-4859-8186-3B1A01993644},485000,28/09/2012 00:00,BA2 9EG,D,N,F,29,,,PRISTON,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{99D4294D-211D-4150-AA1C-6C22E11B954E},150000,21/09/2012 00:00,BA1 4HS,S,N,F,3,,THE MACIES,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{798A4E3B-8FE1-44A7-84C6-05F3D19F10C3},243000,27/09/2012 00:00,BA1 4JF,S,N,F,10,,BROOKFIELD PARK,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{FA04F355-B25A-4530-B264-1FFC60D88F90},1212500,14/09/2012 00:00,BA1 5TW,D,N,F,5,,VAN DIEMEN'S LANE,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{8B924FBD-2B62-4691-8DCA-A8A27116C867},250000,27/09/2012 00:00,BA1 6EQ,S,N,F,2,,SUMMERFIELD COTTAGES,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{B05473E8-B790-4943-990A-75D6EA850FF5},715000,06/09/2012 00:00,BA1 6QB,T,N,F,10,,BEAUFORT WEST,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,D
{35C8E228-F1D6-4EC0-A802-FC993945A7D2},950000,01/10/2012 00:00,BA1 9AG,D,N,F,MOORES COTTAGE,,,KELSTON,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{AEBBA740-C85F-4F4D-A8DD-F4E126F1BFB6},187500,21/09/2012 00:00,BA2 3HS,F,N,L,104,GARDEN FLAT,LOWER OLDFIELD PARK,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{334DE546-E061-455D-A593-8BCA2F1170B5},285000,28/09/2012 00:00,BA2 3JX,F,N,L,3,SECOND FLOOR FLAT,UPPER OLDFIELD PARK,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{896B7749-C5C5-46AE-846A-EED48F143537},320000,21/09/2012 00:00,BA2 5LZ,S,N,L,1,,ENTRY HILL,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{6D22B155-BD2D-43F4-889F-48AB1DDFE1A2},926750,20/09/2012 00:00,BA2 6JN,D,N,F,ASHDELL,,SHAM CASTLE LANE,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{185C3F53-EBF6-4543-8E7A-30A24690C8F0},257000,17/10/2012 00:00,BA2 6QQ,T,N,L,6,,POWLETT ROAD,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{FF4CFEC4-7D7C-49C8-88A1-A147147BE1EE},335000,05/10/2012 00:00,BA1 2BL,F,N,L,20,FLAT 1,NEW KING STREET,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
